,recall,precision,pf,wins
atomsite.csv,0.615,0.64,0.5,10
betoffice.csv,0.74,0.5800000000000001,0.835,3
bionote.csv,0.345,0.65,0.21500000000000002,13
bnetd.csv,0.755,0.615,0.74,6
elvishrayrenderer.csv,0.54,0.835,0.25,15
emisview.csv,0.37,0.6399999999999999,0.175,14
hazelcast.csv,0.6699999999999999,0.625,0.535,9
jitterbit.csv,0.69,0.6499999999999999,0.565,11
jppf-project.csv,0.595,0.52,0.745,1
l2j.csv,0.635,0.64,0.475,12
megasquirtavr.csv,0.56,0.635,0.595,5
stajistics.csv,0.745,0.5349999999999999,0.675,4
trackit.csv,0.26,0.38,0.375,0
wxlua.csv,0.495,0.55,0.61,2
x4x.csv,0.6799999999999999,0.595,0.655,7
xharbour.csv,0.765,0.615,0.62,8
