,empyrean.csv,amanda.csv,nutz.csv,bdbbasic.csv,gnome-jabber.csv
amanda.csv,2.0,0.0,0.0,5.0,0.0
bdbbasic.csv,0.0,0.0,0.0,0.0,0.0
empyrean.csv,0.0,2.0,5.0,3.0,0.0
gnome-jabber.csv,0.0,2.0,5.0,5.0,2.0
nutz.csv,0.0,0.0,0.0,10.0,3.0
