,baadengine.csv,avifile.csv,werx.csv,plog4u.csv,pokeglobal.csv,jgameai.csv,zealos.csv,gogoego.csv,jhotdraw.csv,patterntesting.csv,httpcontentparser.csv,jaxlib.csv,bibedt.csv,unflobtactical.csv,snakeyaml.csv,impala.csv,cascading.csv,dataobjectsdotnet.csv,loki-lib.csv,gnome-jabber.csv
avifile.csv,0.0,3.0,0.0,101.0,3.0,0.0,97.0,1.0,28.0,1.0,6.0,25.0,2.0,0.0,28.0,9.0,0.0,3.0,4.0,3.0
baadengine.csv,0.0,2.0,0.0,59.0,0.0,12.0,11.0,2.0,0.0,1.0,10.0,23.0,2.0,1.0,8.0,6.0,0.0,4.0,4.0,3.0
bibedt.csv,0.0,0.0,0.0,42.0,0.0,2.0,6.0,14.0,0.0,1.0,4.0,4.0,0.0,0.0,9.0,5.0,0.0,0.0,1.0,0.0
cascading.csv,1.0,0.0,0.0,29.0,0.0,1.0,3.0,3.0,3.0,0.0,7.0,21.0,1.0,0.0,25.0,7.0,0.0,4.0,1.0,0.0
dataobjectsdotnet.csv,1.0,3.0,0.0,25.0,1.0,2.0,3.0,0.0,0.0,8.0,5.0,10.0,6.0,0.0,58.0,7.0,0.0,0.0,2.0,96.0
gnome-jabber.csv,0.0,2.0,0.0,101.0,3.0,4.0,8.0,1.0,0.0,7.0,7.0,17.0,15.0,0.0,17.0,5.0,1.0,3.0,4.0,0.0
gogoego.csv,0.0,69.0,0.0,34.0,0.0,0.0,11.0,7.0,0.0,14.0,33.0,49.0,2.0,2.0,66.0,13.0,1.0,7.0,0.0,3.0
httpcontentparser.csv,0.0,16.0,0.0,101.0,0.0,3.0,0.0,3.0,0.0,1.0,5.0,23.0,0.0,5.0,62.0,0.0,0.0,0.0,0.0,0.0
impala.csv,0.0,2.0,0.0,44.0,4.0,0.0,6.0,4.0,0.0,7.0,6.0,49.0,2.0,0.0,20.0,3.0,0.0,0.0,5.0,3.0
jaxlib.csv,0.0,1.0,0.0,101.0,1.0,2.0,0.0,5.0,0.0,8.0,3.0,2.0,0.0,3.0,6.0,7.0,0.0,3.0,1.0,0.0
jgameai.csv,0.0,3.0,0.0,101.0,0.0,1.0,8.0,1.0,11.0,1.0,12.0,8.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,3.0
jhotdraw.csv,0.0,1.0,0.0,66.0,4.0,0.0,97.0,5.0,2.0,7.0,0.0,17.0,50.0,0.0,11.0,5.0,0.0,0.0,2.0,2.0
loki-lib.csv,0.0,3.0,0.0,60.0,0.0,2.0,11.0,1.0,0.0,8.0,6.0,13.0,7.0,1.0,4.0,16.0,0.0,2.0,1.0,3.0
patterntesting.csv,1.0,2.0,0.0,80.0,3.0,0.0,11.0,5.0,0.0,3.0,6.0,24.0,2.0,0.0,69.0,2.0,1.0,0.0,3.0,3.0
pokeglobal.csv,1.0,0.0,0.0,14.0,0.0,8.0,7.0,5.0,0.0,8.0,7.0,49.0,6.0,3.0,70.0,7.0,0.0,2.0,2.0,1.0
snakeyaml.csv,0.0,20.0,0.0,26.0,3.0,11.0,2.0,7.0,0.0,0.0,1.0,14.0,50.0,1.0,0.0,4.0,1.0,0.0,2.0,0.0
unflobtactical.csv,1.0,1.0,0.0,46.0,1.0,2.0,1.0,1.0,0.0,6.0,10.0,18.0,0.0,0.0,23.0,7.0,0.0,1.0,1.0,0.0
werx.csv,1.0,3.0,0.0,83.0,4.0,0.0,11.0,5.0,0.0,8.0,6.0,25.0,2.0,0.0,70.0,7.0,0.0,0.0,4.0,3.0
zealos.csv,0.0,3.0,0.0,101.0,0.0,3.0,5.0,1.0,0.0,1.0,11.0,14.0,5.0,0.0,61.0,7.0,0.0,0.0,2.0,1.0
