,orc.csv,magicwars.csv,haggle.csv,java-gnome.csv,archive-crawler.csv,servicestack.csv,gisgraphy.csv
archive-crawler.csv,0.24,0.08,0.46,0.5,0.0,0.43,0.46
gisgraphy.csv,0.52,0.98,0.49,0.38,0.35,0.89,0.0
haggle.csv,0.21,0.36,0.02,0.62,0.18,0.02,0.06
java-gnome.csv,0.41,0.03,0.34,0.06,0.58,0.09,0.35
magicwars.csv,0.95,0.01,1.0,0.94,0.91,1.0,1.0
orc.csv,0.0,0.34,0.0,0.38,0.24,0.89,0.73
servicestack.csv,0.15,0.04,0.17,0.19,0.51,0.0,0.08
