,orc.csv,magicwars.csv,haggle.csv,java-gnome.csv,archive-crawler.csv,servicestack.csv,gisgraphy.csv
archive-crawler.csv,4.0,1.0,0.0,0.0,0.0,1.0,4.0
gisgraphy.csv,23.0,2.0,0.0,0.0,13.0,0.0,0.0
haggle.csv,3.0,3.0,0.0,1.0,4.0,0.0,3.0
java-gnome.csv,4.0,0.0,3.0,0.0,0.0,2.0,6.0
magicwars.csv,55.0,1.0,0.0,0.0,5.0,0.0,3.0
orc.csv,0.0,3.0,114.0,1.0,11.0,0.0,1.0
servicestack.csv,2.0,1.0,0.0,2.0,7.0,0.0,2.0
