,orc.csv,magicwars.csv,haggle.csv,java-gnome.csv,archive-crawler.csv,servicestack.csv,gisgraphy.csv
archive-crawler.csv,0.08,0.56,0.68,0.84,1.0,0.17,0.29
gisgraphy.csv,0.04,0.27,0.65,0.77,0.21,0.28,1.0
haggle.csv,0.19,0.35,0.99,0.57,0.44,0.83,0.5
java-gnome.csv,0.18,0.71,0.62,0.98,0.35,0.5,0.35
magicwars.csv,0.09,0.98,0.64,0.79,0.31,0.27,0.28
orc.csv,1.0,0.2,0.0,0.45,0.32,0.24,0.35
servicestack.csv,0.19,0.7,0.81,0.25,0.3,1.0,0.43
