,orc.csv,magicwars.csv,haggle.csv,java-gnome.csv,archive-crawler.csv,servicestack.csv,gisgraphy.csv
archive-crawler.csv,0.85,0.8,0.65,0.56,0.04,0.88,0.75
gisgraphy.csv,0.97,1.01,0.7,0.75,0.86,0.89,0.0
haggle.csv,0.6,0.69,0.04,0.99,0.68,0.71,0.87
java-gnome.csv,0.45,0.84,0.77,0.06,0.64,0.77,0.69
magicwars.csv,0.97,0.12,1.0,0.94,0.91,1.0,1.01
orc.csv,0.0,0.88,1.0,0.99,0.78,0.92,0.74
servicestack.csv,0.7,0.78,0.62,1.0,0.7,0.18,0.87
