,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,jcl.csv,quantlib.csv
chipster.csv,0.49,0.45,0.6,0.65,0.45,0.55,0.46,0.65,0.54,0.88
fontforge.csv,0.6,0.57,0.65,0.52,0.52,0.53,0.63,0.48,0.51,0.76
hatari.csv,0.54,0.55,0.59,0.47,0.49,0.52,0.71,0.33,0.66,0.85
jcl.csv,0.67,0.94,0.0,0.92,0.67,0.67,0.67,0.67,0.93,0.83
ltp.csv,0.83,0.45,0.71,0.76,0.45,0.56,0.55,0.5,0.73,0.67
net-snmp.csv,0.57,0.48,0.83,0.71,0.52,0.57,0.6,0.37,0.55,0.52
opde.csv,0.47,0.41,0.5,0.81,0.44,0.46,0.58,0.31,0.56,0.64
powerfolder-.csv,0.93,0.67,0.86,0.86,0.89,0.94,0.75,0.5,0.47,0.9
quantlib.csv,0.91,0.81,0.75,0.79,0.99,0.6,0.82,0.33,0.36,0.92
