,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,jcl.csv,quantlib.csv
chipster.csv,0.6,0.51,0.51,0.37,0.74,0.98,0.05,0.39,0.2,0.32
fontforge.csv,0.52,0.43,0.48,0.39,0.66,0.48,0.1,0.98,0.2,0.21
hatari.csv,0.65,0.48,0.95,0.53,0.72,0.53,0.11,0.58,0.17,0.21
jcl.csv,0.14,0.5,0.07,0.22,0.01,0.06,0.0,0.0,1.0,0.13
ltp.csv,0.4,0.29,0.44,0.35,0.99,0.47,0.07,0.46,0.1,0.35
net-snmp.csv,0.99,0.52,0.34,0.29,0.57,0.43,0.08,0.61,0.26,0.35
opde.csv,0.56,0.47,0.55,0.91,0.8,0.47,0.08,0.64,0.25,0.14
powerfolder-.csv,0.36,0.98,0.28,0.19,0.27,0.32,0.4,0.43,0.29,0.12
quantlib.csv,0.23,0.39,0.18,0.15,0.24,0.46,0.17,0.56,0.23,1.0
