,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,jcl.csv,quantlib.csv
chipster.csv,0.61,0.71,0.52,0.36,0.72,0.98,1.0,0.33,0.5,0.38
fontforge.csv,0.56,0.52,0.55,0.44,0.61,0.61,1.0,1.0,0.5,0.25
hatari.csv,0.71,0.55,1.0,0.8,0.68,0.56,1.0,0.88,0.29,0.25
jcl.csv,0.07,0.39,0.03,0.16,0.0,0.03,0.0,0.0,1.0,0.08
ltp.csv,0.32,0.39,0.38,0.32,0.99,0.5,1.0,0.46,0.21,0.46
net-snmp.csv,0.98,0.71,0.24,0.28,0.48,0.45,1.0,0.79,0.5,0.62
opde.csv,0.78,0.77,0.79,0.84,0.8,0.58,1.0,0.96,0.71,0.21
powerfolder-.csv,0.24,0.97,0.17,0.12,0.17,0.24,1.0,0.38,0.5,0.08
quantlib.csv,0.15,0.35,0.1,0.12,0.15,0.53,1.0,0.62,1.0,1.0
