,campsoft.csv,beast-mcmc.csv,array4j.csv,continuum-ide.csv,jam-daq.csv,anaxagora.csv,nodal.csv,projectfactory.csv,roolo.csv,l2j.csv
anaxagora.csv,0.85,0.61,0.46,0.69,0.37,0.23,0.35,0.95,0.43,0.18
array4j.csv,0.72,0.85,0.38,0.92,0.37,0.29,0.37,0.88,0.54,0.04
beast-mcmc.csv,0.65,0.22,0.67,0.85,0.67,0.43,0.13,0.3,0.57,0.58
continuum-ide.csv,0.25,0.05,0.13,0.31,0.28,0.12,0.24,0.14,0.27,0.01
jam-daq.csv,0.42,0.1,0.14,0.44,0.28,0.19,0.06,0.33,0.19,0.08
l2j.csv,0.74,0.63,0.6,0.64,0.91,0.7,0.44,0.79,0.78,0.34
nodal.csv,0.3,0.13,0.16,0.67,0.39,0.24,0.14,0.12,0.54,0.03
projectfactory.csv,0.47,0.4,0.29,0.38,0.26,0.37,0.11,0.42,0.57,0.43
roolo.csv,0.85,0.73,0.67,0.82,0.48,0.71,0.84,0.65,0.19,0.86
