,gotjava.csv,empserver.csv,ctrlr.csv,anaxagora.csv,gmerlin.csv,ffigo.csv,skia.csv,zemljanka.csv,wikipediardware.csv
anaxagora.csv,0.01,0.46,0.17,0.32,0.36,0.73,0.4,0.99,0.87
ctrlr.csv,0.0,0.64,0.5,0.07,0.21,0.62,0.23,0.94,0.71
empserver.csv,0.0,0.72,0.2,0.1,0.38,0.68,0.41,0.95,0.92
ffigo.csv,0.0,0.5,0.42,0.09,0.3,0.83,0.29,0.0,0.0
gmerlin.csv,0.0,0.54,0.11,0.16,0.5,0.0,0.33,0.0,0.73
skia.csv,0.01,0.51,0.17,0.25,0.42,0.66,0.56,0.98,1.0
wikipediardware.csv,0.0,0.52,0.2,0.17,0.36,0.62,0.35,0.98,0.93
zemljanka.csv,0.0,0.46,0.26,0.17,0.31,0.57,0.37,1.0,0.78
