,recall,precision,pf,pci_20,ifa,wins
dspace-gsoc.csv,0.635,0.5800000000000001,0.315,0.4,1.0,12
fbmanager.csv,0.25,0.775,0.045,0.7050000000000001,1.0,16
fido.csv,0.0,0.0,0.0,0.25,56.5,0
fityk.csv,0.64,0.455,0.545,0.485,2.0,7
fleet-simulator.csv,0.865,0.535,0.755,0.38,4.0,4
google-caja.csv,0.84,0.475,0.58,0.345,1.0,6
hibernate.csv,0.62,0.54,0.425,0.485,1.5,10
itext.csv,0.865,0.48,0.745,0.355,2.0,3
k3b.csv,0.695,0.41000000000000003,0.71,0.49,3.5,2
megameknet.csv,0.795,0.48,0.63,0.43,2.0,8
myfaces.csv,0.5449999999999999,0.66,0.225,0.555,0.5,14
ninject.csv,0.475,0.44999999999999996,0.365,0.62,3.5,11
ondex.csv,0.345,0.67,0.235,0.69,1.5,15
paintown.csv,0.86,0.43499999999999994,0.885,0.41000000000000003,2.0,1
poormans.csv,0.33499999999999996,0.73,0.08499999999999999,0.765,0.0,17
powerfolder.csv,0.39,0.45499999999999996,0.20500000000000002,0.635,2.0,13
smartgwt.csv,0.62,0.35,0.575,0.55,2.0,5
triplea.csv,0.73,0.485,0.5,0.43,2.5,9
