,recall,precision,pf,pci_20,ifa,wins
ambulant.csv,0.73,0.37,0.67,0.51,4.0,2
arm-webradio.csv,0.46,0.41,0.42,0.7,3.0,10
codepurge.csv,0.32,0.34,0.29,0.59,1.0,8
fw4spl.csv,0.28,0.4,0.22,0.76,1.0,15
glas.csv,0.7,0.38,0.6,0.43,2.0,6
grisbi.csv,0.91,0.35,0.84,0.41,2.0,3
gwanted.csv,0.44,0.52,0.22,0.52,1.0,16
lcfizvtop.csv,0.6,0.39,0.5,0.44,3.0,4
ldview.csv,0.57,0.44,0.39,0.59,2.0,12
libmesh.csv,0.21,0.31,0.3,0.92,3.0,9
mediaportal.csv,0.14,0.38,0.06,0.83,2.0,14
olex2.csv,0.44,0.3,0.2,0.61,3.0,7
oppna-program-hsatools.csv,0.51,0.23,0.45,0.53,7.0,0
qlc.csv,0.46,0.43,0.24,0.43,1.0,11
somap.csv,0.9,0.35,0.92,0.4,3.0,1
wxcode.csv,0.24,0.36,0.1,0.71,1.0,13
xcf.csv,0.67,0.36,0.46,0.44,3.0,5
