,ktc.csv,elmo.csv,neoengine.csv,zorannt.csv,vapor.csv,zscreen.csv,rosegarden.csv,nicepress.csv,etherboot.csv,gpac.csv,smarttag.csv,mbse.csv,gebr.csv,plplot.csv,omseek.csv,kml.csv,pcsx2.csv,wxjs.csv,gstreamer.csv,miranda.csv
elmo.csv,1.0,6.0,0.0,5.0,0.0,0.0,6.0,8.0,1.0,0.0,0.0,8.0,1.0,9.0,32.0,5.0,0.0,14.0,0.0,1.0
etherboot.csv,284.0,8.0,297.0,27.0,95.0,0.0,360.0,19.0,1.0,102.0,4.0,262.0,0.0,0.0,300.0,3.0,271.0,97.0,342.0,337.0
gebr.csv,17.0,14.0,2.0,7.0,4.0,0.0,3.0,15.0,4.0,0.0,4.0,10.0,0.0,5.0,86.0,1.0,0.0,37.0,4.0,4.0
gpac.csv,4.0,8.0,3.0,27.0,5.0,0.0,1.0,15.0,0.0,0.0,4.0,8.0,0.0,9.0,91.0,3.0,0.0,37.0,4.0,2.0
gstreamer.csv,11.0,4.0,4.0,8.0,1.0,0.0,12.0,7.0,6.0,0.0,4.0,1.0,0.0,10.0,28.0,2.0,1.0,30.0,0.0,3.0
kml.csv,7.0,17.0,3.0,9.0,3.0,0.0,7.0,12.0,0.0,0.0,4.0,0.0,0.0,8.0,55.0,2.0,0.0,40.0,6.0,3.0
ktc.csv,3.0,14.0,2.0,10.0,3.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0
mbse.csv,2.0,5.0,0.0,20.0,0.0,2.0,6.0,6.0,4.0,1.0,0.0,2.0,0.0,6.0,63.0,2.0,2.0,14.0,0.0,1.0
miranda.csv,8.0,71.0,0.0,1.0,95.0,1.0,8.0,2.0,1.0,0.0,0.0,3.0,135.0,0.0,38.0,0.0,0.0,5.0,4.0,0.0
neoengine.csv,3.0,7.0,8.0,8.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,4.0,0.0,97.0,4.0,2.0
nicepress.csv,8.0,8.0,3.0,14.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,8.0,34.0,3.0,0.0,27.0,1.0,3.0
omseek.csv,4.0,71.0,0.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,7.0,3.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0
pcsx2.csv,3.0,4.0,1.0,6.0,1.0,0.0,2.0,11.0,0.0,0.0,8.0,0.0,0.0,1.0,31.0,0.0,0.0,97.0,4.0,4.0
plplot.csv,8.0,2.0,1.0,6.0,4.0,0.0,4.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,40.0,6.0,0.0,35.0,3.0,1.0
rosegarden.csv,11.0,11.0,6.0,11.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,46.0,1.0,0.0,22.0,2.0,0.0
smarttag.csv,17.0,2.0,1.0,27.0,3.0,0.0,12.0,7.0,7.0,0.0,2.0,0.0,0.0,0.0,58.0,1.0,0.0,30.0,1.0,0.0
vapor.csv,284.0,10.0,0.0,27.0,1.0,0.0,360.0,15.0,4.0,102.0,4.0,3.0,0.0,1.0,19.0,2.0,0.0,12.0,342.0,337.0
wxjs.csv,7.0,71.0,1.0,158.0,95.0,0.0,360.0,0.0,82.0,0.0,52.0,262.0,135.0,0.0,300.0,1.0,1.0,8.0,1.0,337.0
zorannt.csv,5.0,6.0,0.0,5.0,7.0,0.0,9.0,6.0,0.0,0.0,6.0,13.0,0.0,1.0,18.0,0.0,0.0,17.0,3.0,1.0
zscreen.csv,4.0,1.0,4.0,7.0,1.0,0.0,5.0,10.0,0.0,0.0,0.0,3.0,0.0,10.0,20.0,0.0,0.0,23.0,1.0,3.0
