,f1,g,recall,precision,pf,wins
elmo.csv,0.3,0.37,0.33,0.345,0.255,4
etherboot.csv,0.0,0.0,0.0,0.0,0.0,0
gebr.csv,0.495,0.41000000000000003,0.955,0.34,0.875,8
gpac.csv,0.47,0.095,1.0,0.365,0.965,2
gstreamer.csv,0.475,0.62,0.75,0.36,0.57,12
kml.csv,0.49,0.41500000000000004,0.955,0.32499999999999996,0.87,7
ktc.csv,0.505,0.56,0.53,0.595,0.245,19
mbse.csv,0.47,0.505,0.505,0.41500000000000004,0.43,9
miranda.csv,0.245,0.22,0.20500000000000002,0.495,0.135,3
neoengine.csv,0.485,0.485,0.725,0.505,0.435,15
nicepress.csv,0.525,0.5,0.83,0.37,0.745,10
omseek.csv,0.26,0.21500000000000002,0.18,0.63,0.04,6
pcsx2.csv,0.5,0.625,0.73,0.46499999999999997,0.435,18
plplot.csv,0.575,0.58,0.885,0.44999999999999996,0.72,16
rosegarden.csv,0.53,0.625,0.6799999999999999,0.47,0.435,17
smarttag.csv,0.445,0.565,0.585,0.46499999999999997,0.405,13
vapor.csv,0.27,0.315,0.675,0.265,0.39,5
wxjs.csv,0.005,0.005,0.005,0.11,0.01,1
zorannt.csv,0.385,0.565,0.59,0.44999999999999996,0.38,11
zscreen.csv,0.475,0.59,0.645,0.4,0.385,14
