,recall,precision,pf,pci_20,ifa,wins
elmo.csv,0.33,0.345,0.255,0.725,1.0,14
etherboot.csv,0.0,0.0,0.0,0.0,96.0,0
gebr.csv,0.955,0.34,0.875,0.4,4.0,2
gpac.csv,1.0,0.365,0.965,0.44,4.0,4
gstreamer.csv,0.75,0.36,0.57,0.43,4.0,7
kml.csv,0.955,0.32499999999999996,0.87,0.425,3.5,3
ktc.csv,0.53,0.595,0.245,0.45,1.0,18
mbse.csv,0.505,0.41500000000000004,0.43,0.52,2.0,8
miranda.csv,0.20500000000000002,0.495,0.135,0.495,1.5,10
neoengine.csv,0.725,0.505,0.435,0.46,1.5,17
nicepress.csv,0.83,0.37,0.745,0.44,2.0,6
omseek.csv,0.18,0.63,0.04,0.865,1.0,19
pcsx2.csv,0.73,0.46499999999999997,0.435,0.48,1.5,16
plplot.csv,0.885,0.44999999999999996,0.72,0.43,2.5,9
rosegarden.csv,0.6799999999999999,0.47,0.435,0.485,2.0,15
smarttag.csv,0.585,0.46499999999999997,0.405,0.455,1.5,11
vapor.csv,0.675,0.265,0.39,0.405,7.0,5
wxjs.csv,0.005,0.11,0.01,0.585,30.0,1
zorannt.csv,0.59,0.44999999999999996,0.38,0.475,4.0,12
zscreen.csv,0.645,0.4,0.385,0.5,2.0,13
