,f1,g,recall,precision,pf,wins
biopax.csv,0.64,0.13,0.99,0.51,0.97,1
chaosrts.csv,0.53,0.52,0.69,0.51,0.43,8
cortex-vfx.csv,0.47,0.47,0.42,0.62,0.22,6
fm-classic.csv,0.37,0.3,0.26,0.73,0.07,3
fritzing.csv,0.58,0.57,0.54,0.7,0.29,14
jlinalg.csv,0.57,0.46,0.78,0.46,0.69,2
loki-lib.csv,0.52,0.48,0.54,0.54,0.48,4
metacosm.csv,0.54,0.54,0.52,0.64,0.27,11
multitude.csv,0.63,0.65,0.76,0.54,0.54,13
ng4j.csv,0.56,0.49,0.55,0.63,0.22,12
phonon-vlc-mplayer.csv,0.62,0.61,0.61,0.61,0.27,15
playerstage.csv,0.62,0.63,0.64,0.6,0.28,16
qgis.csv,0.57,0.56,0.61,0.48,0.41,7
rsyslog.csv,0.56,0.48,0.72,0.55,0.58,5
rtrt-on-gpu.csv,0.33,0.33,0.3,0.39,0.5,0
superwaba.csv,0.5,0.54,0.55,0.6,0.36,9
unflobtactical.csv,0.62,0.61,0.7,0.56,0.52,10
