,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.41,0.43,0.88,0.38,0.46,0.44,0.43,0.43,0.5,0.63,0.75,0.56,0.39,0.44,0.42,0.76
customsagetv.csv,0.91,0.95,0.56,0.88,0.59,0.56,0.52,0.86,0.7,0.67,0.58,0.8,0.63,0.5,0.66,0.48
fluidium.csv,0.67,0.0,0.0,0.79,0.5,0.88,0.0,0.67,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.93
guineu.csv,0.53,0.55,0.5,0.67,0.52,0.62,0.52,0.47,0.85,0.73,0.65,0.46,0.5,0.46,0.59,0.46
inkscape.csv,0.46,0.43,0.49,0.4,0.94,0.93,0.44,0.59,0.61,0.52,0.95,0.42,0.42,0.46,0.34,0.33
mpqc.csv,0.69,0.99,0.88,0.83,0.74,0.97,0.96,0.75,0.9,0.9,0.73,0.47,0.79,0.61,0.96,0.49
nsis.csv,0.41,0.45,0.53,0.71,0.41,0.69,0.4,0.68,0.61,0.54,0.58,0.38,0.45,0.77,0.37,0.56
octave.csv,0.56,0.56,0.86,0.51,0.57,0.84,0.74,0.48,0.95,0.64,0.68,0.46,0.72,0.42,0.69,0.38
owfs.csv,0.32,0.41,0.47,0.43,0.4,0.52,0.37,0.43,0.47,0.43,0.51,0.41,0.4,0.47,0.32,0.33
owlib.csv,0.33,0.39,0.47,0.34,0.41,0.38,0.33,0.32,0.37,0.37,0.36,0.39,0.33,0.35,0.67,0.32
pamguard.csv,0.59,0.72,0.39,0.38,0.53,0.59,0.42,0.44,0.45,0.6,0.61,0.5,0.45,0.0,0.44,0.57
prelude.csv,0.3,0.4,0.47,0.42,0.39,0.42,0.33,0.41,0.52,0.44,0.45,0.37,0.36,0.43,0.32,0.35
robocode.csv,0.38,0.48,0.0,0.47,0.46,0.4,0.34,0.46,0.59,0.48,0.41,0.45,0.4,0.33,0.51,0.44
uwom-server.csv,0.94,0.75,0.0,0.67,0.53,0.47,0.43,0.65,0.55,0.5,0.65,0.36,0.89,0.39,0.47,0.62
zengine.csv,0.31,0.39,0.44,0.37,0.39,0.44,0.36,0.42,0.56,0.43,0.47,0.42,0.37,0.46,0.33,0.3
zildo.csv,0.45,0.37,0.5,0.39,0.65,0.65,0.47,0.73,0.42,0.49,0.5,0.65,0.42,0.57,0.33,0.43
