,ontomorphtab.csv,delphilhlplib.csv,flexpay.csv,gabel.csv,img-browse-sort.csv,passwordsafe.csv,genoviz.csv
delphilhlplib.csv,0.52,0.41,0.97,0.5,0.88,0.49,0.38
flexpay.csv,0.59,0.43,0.66,0.54,0.33,0.69,0.55
gabel.csv,0.42,0.65,0.66,0.59,0.53,0.86,0.39
genoviz.csv,0.89,0.53,0.79,0.86,0.5,0.86,0.78
img-browse-sort.csv,0.39,0.39,0.43,0.4,0.56,0.55,0.34
ontomorphtab.csv,0.41,0.42,0.43,0.44,0.34,0.55,0.33
passwordsafe.csv,0.48,0.55,0.44,0.55,0.48,0.61,0.45
