,rhex.csv,kmatplot.csv,jcae.csv,applet2app.csv,mscore.csv,riff-evolve.csv,archive-crawler.csv,autowikibrowser.csv,quickfast.csv
applet2app.csv,0.69,0.47,0.84,0.51,0.6,0.49,0.7,0.52,0.53
archive-crawler.csv,0.62,0.72,0.4,0.62,0.49,0.61,0.5,0.73,0.71
autowikibrowser.csv,0.48,0.48,0.75,0.63,0.45,0.62,0.71,0.37,0.54
jcae.csv,0.92,0.67,0.29,0.64,0.7,0.73,0.56,0.49,0.76
kmatplot.csv,1.01,0.31,0.62,0.69,0.76,0.72,0.61,0.68,0.85
mscore.csv,0.59,0.76,0.94,0.85,0.41,0.75,0.84,0.56,0.71
quickfast.csv,0.83,0.53,0.82,0.58,0.71,0.79,0.98,0.88,0.32
rhex.csv,0.34,0.8,0.91,0.74,0.76,0.93,0.92,0.84,0.77
riff-evolve.csv,0.68,0.5,0.73,0.51,0.63,0.41,0.68,0.51,0.52
