,rhex.csv,kmatplot.csv,jcae.csv,applet2app.csv,mscore.csv,riff-evolve.csv,archive-crawler.csv,autowikibrowser.csv,quickfast.csv
applet2app.csv,0.33,0.86,1.0,0.62,0.41,0.69,0.87,0.68,0.7
archive-crawler.csv,0.42,0.31,0.67,0.45,0.6,0.6,0.57,0.55,0.3
autowikibrowser.csv,0.58,0.79,1.0,0.8,0.61,0.52,0.91,0.75,0.81
jcae.csv,0.08,0.34,0.78,0.52,0.3,0.27,0.7,0.61,0.26
kmatplot.csv,0.0,0.86,0.78,0.7,0.28,0.32,0.61,0.43,0.15
mscore.csv,0.67,0.9,1.0,0.92,0.7,0.9,0.91,0.66,0.66
quickfast.csv,0.83,0.69,1.0,0.55,0.91,0.4,1.0,0.84,0.77
rhex.csv,0.75,0.21,0.22,0.44,0.26,0.53,0.13,0.36,0.3
riff-evolve.csv,0.33,0.69,0.89,0.66,0.38,0.67,0.43,0.59,0.53
