,rhex.csv,kmatplot.csv,jcae.csv,applet2app.csv,mscore.csv,riff-evolve.csv,archive-crawler.csv,autowikibrowser.csv,quickfast.csv
applet2app.csv,0.22,0.3,0.12,0.51,0.84,0.64,0.34,0.58,0.7
archive-crawler.csv,0.23,0.26,0.26,0.47,0.76,0.56,0.48,0.44,0.78
autowikibrowser.csv,0.26,0.29,0.13,0.43,0.8,0.57,0.35,0.69,0.7
jcae.csv,0.25,0.33,0.32,0.41,0.88,0.81,0.38,0.63,0.75
kmatplot.csv,0.0,0.42,0.13,0.39,0.62,0.58,0.35,0.49,0.78
mscore.csv,0.17,0.21,0.11,0.38,0.78,0.54,0.31,0.55,0.61
quickfast.csv,0.13,0.27,0.12,0.46,0.66,0.43,0.3,0.44,0.84
rhex.csv,0.32,0.43,0.05,0.34,0.69,0.39,0.16,0.35,0.58
riff-evolve.csv,0.29,0.29,0.12,0.49,0.87,0.73,0.32,0.62,0.78
