,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.0,0.68,0.61,0.53,0.73,0.88
aime.csv,0.89,0.44,0.53,0.39,0.14,0.81
badtrinitycore.csv,0.7,0.88,0.88,0.13,0.84,0.9
electric-core.csv,0.7,0.56,0.07,0.77,0.74,0.65
geochat.csv,0.72,0.97,0.76,0.76,0.88,0.0
olsrd.csv,0.71,0.01,0.9,0.74,0.73,0.69
