,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,1.0,0.32,0.4,0.51,0.29,0.13
aime.csv,0.12,0.56,0.74,0.81,0.86,0.33
badtrinitycore.csv,0.31,0.12,0.13,0.87,0.86,0.1
electric-core.csv,0.31,0.46,0.93,0.64,0.36,0.47
geochat.csv,0.58,0.82,0.68,0.43,0.79,1.0
olsrd.csv,1.0,0.99,0.9,0.91,0.86,0.57
