,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.38,0.59,0.82,0.65,0.79,0.94
aime.csv,0.75,0.51,0.56,0.63,0.92,0.71
badtrinitycore.csv,0.8,0.88,0.99,0.98,0.43,0.83
electric-core.csv,0.8,0.47,0.83,0.52,0.63,0.64
geochat.csv,0.38,0.49,0.43,0.65,0.49,0.83
olsrd.csv,0.3,0.39,0.34,0.36,0.36,0.46
