,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,1.0,0.49,0.44,0.33,0.29,0.17
aime.csv,0.2,0.71,0.43,0.37,0.92,0.24
badtrinitycore.csv,0.44,0.21,0.17,0.89,0.29,0.17
electric-core.csv,0.44,0.61,0.95,0.19,0.23,0.35
geochat.csv,0.55,0.78,0.32,0.16,0.27,1.0
olsrd.csv,0.75,0.99,0.35,0.24,0.32,0.34
