,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,1.0,0.37,0.45,0.55,0.33,0.16
aime.csv,0.15,0.61,0.69,0.78,0.88,0.36
badtrinitycore.csv,0.36,0.15,0.16,0.89,0.49,0.12
electric-core.csv,0.36,0.51,0.94,0.53,0.39,0.5
geochat.csv,0.54,0.2,0.55,0.44,0.43,1.0
olsrd.csv,0.67,0.99,0.37,0.62,0.61,0.55
