,net-snmp.csv,fontforge.csv,k3d.csv,patterntesting.csv,massiv.csv,t-2.csv,xreal.csv
fontforge.csv,1.0,0.0,67.0,0.0,277.0,66.0,36.0
k3d.csv,0.0,0.0,2.0,0.0,561.0,0.0,183.0
massiv.csv,91.0,54.0,6.0,6.0,1.0,86.0,183.0
net-snmp.csv,3.0,1.0,9.0,8.0,199.0,88.0,11.0
patterntesting.csv,0.0,1.0,0.0,1.0,313.0,73.0,35.0
t-2.csv,1.0,0.0,0.0,1.0,208.0,4.0,96.0
xreal.csv,2.0,5.0,31.0,7.0,561.0,50.0,0.0
