,net-snmp.csv,fontforge.csv,k3d.csv,patterntesting.csv,massiv.csv,t-2.csv,xreal.csv
fontforge.csv,0.42,0.75,0.14,0.61,0.01,0.16,0.03
k3d.csv,0.52,0.57,0.46,1.0,0.0,0.06,0.0
massiv.csv,0.0,0.0,0.36,0.45,0.21,0.04,0.0
net-snmp.csv,0.61,0.44,0.31,0.32,0.01,0.12,0.05
patterntesting.csv,0.43,0.44,0.16,0.67,0.01,0.13,0.03
t-2.csv,0.42,0.37,0.15,0.5,0.01,0.32,0.01
xreal.csv,0.38,0.47,0.12,0.1,0.0,0.05,0.71
