,go.csv,yale.csv,freebios.csv,vars-redux.csv,gnupdate.csv,alsa.csv,qse.csv,pgui.csv,pcsx2.csv,rebecca-aiml.csv,wxjs.csv,glelite.csv,ffigo.csv,gstreamer.csv,skia.csv,biopax.csv,metacosm.csv
alsa.csv,0.41,0.71,0.29,0.78,0.75,0.99,0.6,0.55,0.59,0.31,0.12,0.67,0.41,0.6,0.35,0.3,0.63
biopax.csv,0.86,0.87,0.67,1.0,0.8,0.77,0.97,0.85,0.91,0.56,1.0,0.77,0.71,0.83,0.87,0.97,1.0
ffigo.csv,0.72,0.55,0.61,0.59,0.75,0.51,0.6,0.79,0.85,0.83,0.0,0.48,1.0,0.68,0.61,0.52,0.41
freebios.csv,0.47,0.26,1.0,0.53,0.3,0.26,0.54,0.62,0.48,0.52,0.75,0.38,0.71,0.45,0.48,0.45,0.59
glelite.csv,1.0,1.0,0.98,0.98,1.0,0.94,1.0,1.0,0.94,1.0,1.0,1.0,0.99,1.0,1.0,0.94,1.0
gnupdate.csv,0.54,0.22,0.57,0.8,0.85,0.43,0.57,0.55,0.58,0.22,0.25,0.35,0.63,0.46,0.65,0.42,0.81
go.csv,0.97,0.7,0.53,0.92,0.5,0.59,0.86,0.79,0.79,0.31,0.25,0.57,0.63,0.66,0.61,0.66,0.7
gstreamer.csv,0.71,0.57,0.37,0.84,0.6,0.69,0.6,0.79,0.65,0.37,0.0,0.45,0.63,0.97,0.74,0.48,0.85
metacosm.csv,0.39,0.21,0.41,0.49,0.65,0.45,0.43,0.57,0.38,0.33,0.38,0.29,0.49,0.45,0.13,0.21,0.96
pcsx2.csv,0.67,0.66,0.43,0.71,0.75,0.66,0.97,0.91,0.97,0.41,0.0,0.33,0.46,0.62,0.39,0.54,0.67
pgui.csv,0.34,0.2,0.37,0.33,0.45,0.23,0.6,0.87,0.4,0.13,0.12,0.19,0.22,0.23,0.39,0.3,0.44
qse.csv,0.23,0.41,0.12,0.18,0.35,0.24,0.94,0.49,0.57,0.41,0.0,0.3,0.34,0.41,0.35,0.46,0.41
rebecca-aiml.csv,0.23,0.07,0.61,0.51,0.1,0.37,0.14,0.23,0.36,0.98,1.0,0.37,0.36,0.33,0.39,0.37,0.22
skia.csv,0.28,0.37,0.08,0.27,0.1,0.18,0.34,0.32,0.39,0.22,0.25,0.39,0.14,0.17,1.0,0.13,0.15
vars-redux.csv,0.58,0.38,0.24,1.0,0.75,0.29,0.69,0.62,0.36,0.15,0.0,0.21,0.2,0.54,0.35,0.24,0.48
wxjs.csv,0.05,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.0,0.0,0.0,0.01,0.0,0.01,0.0
yale.csv,0.59,0.85,0.73,0.57,0.15,0.75,0.31,0.26,0.59,0.81,1.0,0.51,0.51,0.31,0.65,0.58,0.44
