,thout.csv,psrchive.csv,jvcl.csv,zact.csv,sarasvati.csv,liferea.csv,kwave.csv,blogentis.csv,checker-framework.csv,fontforge.csv,magicwars.csv,lockss.csv,stuproa-cims.csv,ctrlr.csv,gusanos.csv,pydev.csv,cme.csv
blogentis.csv,0.44,0.19,0.17,0.11,0.12,0.33,0.34,0.96,0.33,0.59,0.36,0.24,0.4,0.27,0.51,0.5,0.27
checker-framework.csv,0.44,0.0,0.23,0.06,0.29,0.42,0.38,0.44,1.0,0.0,0.3,0.11,0.22,0.0,0.03,0.4,0.14
cme.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ctrlr.csv,0.11,0.0,0.0,0.12,0.0,0.39,0.32,0.0,0.1,0.08,0.32,0.0,0.0,0.89,0.36,0.12,0.44
fontforge.csv,0.17,0.34,0.17,0.07,0.21,0.42,0.27,0.25,0.45,0.96,0.29,0.36,0.21,0.0,0.33,0.2,0.5
gusanos.csv,0.46,0.26,0.13,0.13,0.23,0.33,0.36,0.41,0.5,0.43,0.51,0.38,0.51,0.16,1.0,0.48,0.12
jvcl.csv,0.11,0.0,0.81,0.14,0.09,0.19,0.0,0.06,0.22,0.22,0.21,0.0,0.1,0.08,0.03,0.3,0.0
kwave.csv,0.51,0.28,0.21,0.12,0.31,0.37,0.9,0.27,0.42,0.19,0.41,0.45,0.16,0.06,0.39,0.38,0.19
liferea.csv,0.46,0.23,0.21,0.12,0.28,0.96,0.22,0.44,0.42,0.57,0.39,0.47,0.36,0.08,0.45,0.46,0.16
lockss.csv,0.3,0.0,0.22,0.1,0.31,0.29,0.0,0.13,0.14,0.27,0.15,0.95,0.06,0.19,0.11,0.19,0.0
magicwars.csv,0.37,0.27,0.2,0.11,0.11,0.37,0.37,0.41,0.32,0.61,0.98,0.32,0.39,0.42,0.82,0.5,0.17
psrchive.csv,0.22,0.89,0.14,0.0,0.14,0.0,0.3,0.3,0.15,0.15,0.3,0.27,0.31,0.16,0.18,0.46,0.0
pydev.csv,0.32,0.46,0.18,0.0,0.22,0.31,0.32,0.2,0.34,0.65,0.34,0.36,0.3,0.07,0.34,1.0,0.24
sarasvati.csv,0.19,0.0,0.0,0.06,1.0,0.19,0.3,0.08,0.25,0.0,0.27,0.27,0.26,0.27,0.3,0.32,0.0
stuproa-cims.csv,0.33,0.27,0.18,0.1,0.15,0.35,0.4,0.46,0.45,0.61,0.45,0.35,0.97,0.41,0.78,0.49,0.19
thout.csv,0.93,0.29,0.2,0.05,0.13,0.29,0.39,0.34,0.26,0.42,0.34,0.32,0.32,0.45,0.46,0.48,0.28
zact.csv,0.0,0.0,0.22,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
