,apolloplayer.csv,utgb.csv,pcgen.csv,emulemorph.csv,continuum-ide.csv,azureus.csv,stemkit.csv,factor.csv,columba.csv
apolloplayer.csv,0.0,0.39,0.23,0.19,0.15,0.29,0.22,0.7,0.38
azureus.csv,0.01,0.06,0.14,0.1,0.41,0.01,0.04,0.09,0.21
columba.csv,0.24,0.29,0.27,0.17,0.49,0.35,0.24,0.35,0.0
continuum-ide.csv,0.0,0.0,0.21,0.03,0.0,0.22,0.01,0.13,0.04
emulemorph.csv,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.13,0.05
factor.csv,0.0,0.0,0.0,0.0,0.05,0.0,0.04,0.0,0.0
pcgen.csv,0.48,0.39,0.02,0.12,0.33,0.43,0.07,0.35,0.53
stemkit.csv,0.11,0.19,0.16,0.31,0.15,0.21,0.0,0.22,0.36
utgb.csv,0.22,0.0,0.27,0.25,0.54,0.3,0.21,0.22,0.24
