,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,289.5,2675.5,197.5,196.5
emftriple.csv,364.0,302.0,906.0,189.0
fluent-nhibernate.csv,192.0,2881.0,98.5,292.0
gpsmid.csv,95.5,5434.0,197.5,198.0
