,x4x.csv,mobicents.csv,jmol.csv,bnetd.csv,minig.csv,grisbi.csv,zabbix.csv,carabiner.csv,zxing.csv
bnetd.csv,0.92,0.8,0.78,0.17,0.58,0.29,0.68,0.69,0.94
carabiner.csv,0.83,0.92,0.13,0.2,0.89,0.29,0.36,0.25,0.76
grisbi.csv,0.83,0.91,1.0,0.6,0.9,0.21,0.88,0.98,0.88
jmol.csv,1.0,0.91,0.3,0.43,0.82,0.29,0.14,0.96,0.82
minig.csv,0.42,0.43,1.0,0.91,0.25,1.0,0.53,0.02,0.53
mobicents.csv,0.42,0.34,0.96,0.43,0.23,0.71,0.28,0.14,0.53
x4x.csv,0.33,0.75,0.74,0.57,0.84,1.0,0.26,0.76,0.94
zabbix.csv,0.25,0.58,0.3,0.31,0.68,0.0,0.1,0.35,0.82
zxing.csv,0.42,0.35,0.13,0.31,0.29,0.0,0.74,0.29,0.18
