,x4x.csv,mobicents.csv,jmol.csv,bnetd.csv,minig.csv,grisbi.csv,zabbix.csv,carabiner.csv,zxing.csv
bnetd.csv,0.77,0.54,0.82,0.82,0.38,0.94,0.44,0.24,0.77
carabiner.csv,0.74,0.5,0.94,0.78,0.36,0.94,0.46,0.59,0.78
grisbi.csv,0.8,0.53,0.81,0.52,0.39,0.95,0.37,0.31,0.79
jmol.csv,0.75,0.52,0.91,0.65,0.36,0.88,0.7,0.29,0.75
minig.csv,0.85,0.64,0.81,0.43,0.62,0.81,0.45,0.5,0.82
mobicents.csv,0.86,0.67,0.8,0.62,0.56,0.84,0.64,0.46,0.83
x4x.csv,0.89,0.52,0.8,0.58,0.35,0.81,0.53,0.25,0.77
zabbix.csv,0.87,0.52,0.72,0.65,0.36,1.0,0.72,0.22,0.79
zxing.csv,0.82,0.59,0.93,0.7,0.45,1.0,0.34,0.21,0.94
