,x4x.csv,mobicents.csv,jmol.csv,bnetd.csv,minig.csv,grisbi.csv,zabbix.csv,carabiner.csv,zxing.csv
bnetd.csv,0.92,0.81,0.8,0.33,0.7,0.3,0.71,0.85,0.94
carabiner.csv,0.89,0.93,0.57,0.41,0.9,0.31,0.65,0.29,0.79
grisbi.csv,0.83,0.91,1.0,0.73,0.9,0.25,0.91,0.98,0.88
jmol.csv,1.01,0.91,0.4,0.51,0.85,0.63,0.53,0.97,0.86
minig.csv,0.53,0.51,1.0,0.99,0.38,1.0,0.63,0.95,0.59
mobicents.csv,0.51,0.48,0.96,0.56,0.55,0.74,0.39,0.74,0.56
x4x.csv,0.38,0.79,0.82,0.64,0.86,1.0,0.62,0.87,0.94
zabbix.csv,0.58,0.71,0.88,0.58,0.77,0.5,0.61,0.85,0.83
zxing.csv,0.62,0.62,0.63,0.46,0.66,0.61,0.86,0.87,0.26
