,qtractor.csv,quarkplayer.csv,open-data-kit.csv,zoolib.csv,google-web-toolkit.csv,fmri-dmt.csv
fmri-dmt.csv,0.55,0.15,0.62,0.18,0.52,0.48
google-web-toolkit.csv,0.63,0.17,0.58,0.06,0.72,0.2
open-data-kit.csv,0.69,0.12,0.8,0.18,0.67,0.11
qtractor.csv,0.79,0.14,0.65,0.24,0.52,0.12
quarkplayer.csv,0.41,0.28,0.53,0.14,0.29,0.2
zoolib.csv,0.53,0.15,0.62,0.34,0.5,0.22
