,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.3,0.57,0.0,0.41,0.12
nabu-library.csv,0.46,0.68,0.79,0.47,0.0
pcgen.csv,0.44,0.0,0.55,0.44,0.74
selenium.csv,0.02,0.27,0.68,0.51,0.81
tolven.csv,0.04,0.17,0.23,0.02,0.06
