,jlinalg.csv,arianne.csv,playerstage.csv,knowledge.csv,massiv.csv,ultimairis.csv
arianne.csv,0.53,0.48,0.4,0.42,0.43,0.4
jlinalg.csv,0.41,0.43,0.44,0.62,0.55,0.41
knowledge.csv,0.41,0.45,0.38,0.4,0.49,0.5
massiv.csv,0.83,0.95,0.0,0.0,0.95,0.0
playerstage.csv,0.5,0.77,0.5,0.39,0.59,0.45
ultimairis.csv,0.59,0.48,0.4,0.4,0.43,0.73
