,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,ontopia.csv,irplus.csv,lite.csv,mevenide.csv
alembik.csv,0.26,0.54,0.18,0.96,0.41,0.28,0.14,0.57,0.25
arsenal-1.csv,0.47,0.39,0.97,0.27,0.36,0.2,0.32,0.37,0.41
barracudamvc.csv,0.99,0.45,0.24,0.34,0.3,0.44,0.21,0.2,0.23
irplus.csv,0.27,0.43,0.3,0.36,0.4,0.34,0.93,0.54,0.51
lite.csv,0.17,0.16,0.13,0.27,0.28,0.27,0.15,0.89,0.2
mevenide.csv,0.41,0.33,0.18,0.21,0.53,0.31,0.1,0.23,0.98
mumble.csv,0.48,0.39,0.34,0.4,0.97,0.14,0.66,0.63,0.28
ontopia.csv,0.35,0.38,0.23,0.51,0.5,1.0,0.37,0.35,0.32
openintents.csv,0.29,0.97,0.37,0.59,0.61,0.4,0.36,0.65,0.42
