,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,ontopia.csv,irplus.csv,lite.csv,mevenide.csv
alembik.csv,0.88,0.52,0.67,1.0,0.69,0.82,0.33,0.53,0.5
arsenal-1.csv,0.81,0.44,1.0,0.56,0.3,0.65,0.39,0.36,0.22
barracudamvc.csv,1.0,0.43,0.47,0.4,0.28,0.86,0.36,0.25,0.21
irplus.csv,0.76,0.47,0.47,0.39,0.31,0.88,1.0,0.33,0.33
lite.csv,0.88,0.38,0.6,0.83,0.35,0.72,0.43,1.0,0.42
mevenide.csv,0.8,0.32,0.67,0.33,0.55,0.78,0.29,0.25,1.0
mumble.csv,0.84,0.5,0.44,0.5,1.0,0.64,0.5,0.47,0.29
ontopia.csv,0.84,0.4,0.43,0.4,0.29,1.0,0.37,0.27,0.19
openintents.csv,0.73,1.0,0.34,0.45,0.31,0.85,0.35,0.33,0.2
