,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,ontopia.csv,irplus.csv,lite.csv,mevenide.csv
alembik.csv,0.15,0.33,0.06,0.0,0.06,0.29,0.14,0.17,0.07
arsenal-1.csv,0.6,0.3,0.0,0.13,0.29,0.5,0.25,0.22,0.44
barracudamvc.csv,0.0,0.85,0.94,0.9,0.92,0.86,0.95,0.95,0.94
irplus.csv,0.4,0.3,0.26,0.35,0.31,0.21,0.0,0.39,0.33
lite.csv,0.1,0.15,0.06,0.03,0.17,0.5,0.09,0.0,0.08
mevenide.csv,0.5,0.45,0.06,0.26,0.15,0.43,0.11,0.22,0.0
mumble.csv,0.45,0.24,0.32,0.26,0.0,0.36,0.39,0.24,0.19
ontopia.csv,0.9,0.88,0.94,0.77,0.82,0.0,0.89,0.9,0.89
openintents.csv,0.5,0.0,0.61,0.74,0.58,0.36,0.34,0.54,0.56
