,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,ontopia.csv,irplus.csv,lite.csv,mevenide.csv
alembik.csv,0.8,0.58,0.85,0.05,0.64,0.81,0.89,0.5,0.8
arsenal-1.csv,0.79,0.72,0.04,0.78,0.74,0.97,0.76,0.7,0.76
barracudamvc.csv,0.01,0.85,0.94,0.91,0.93,0.86,0.96,0.96,0.97
irplus.csv,0.86,0.68,0.78,0.77,0.71,0.73,0.08,0.61,0.61
lite.csv,0.86,0.88,0.89,0.77,0.78,0.91,0.88,0.13,0.83
mevenide.csv,0.79,0.83,0.85,0.86,0.54,0.84,0.93,0.83,0.03
mumble.csv,0.7,0.7,0.77,0.69,0.04,0.95,0.5,0.47,0.78
ontopia.csv,0.91,0.9,0.95,0.82,0.82,0.0,0.89,0.9,0.96
openintents.csv,0.9,0.04,0.88,0.75,0.67,0.73,0.76,0.6,0.81
