,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,ontopia.csv,irplus.csv,lite.csv,mevenide.csv
alembik.csv,0.35,0.52,0.24,0.98,0.47,0.37,0.18,0.53,0.29
arsenal-1.csv,0.61,0.39,0.98,0.32,0.31,0.27,0.33,0.34,0.28
barracudamvc.csv,1.0,0.58,0.63,0.55,0.43,0.89,0.53,0.39,0.33
irplus.csv,0.36,0.43,0.33,0.35,0.33,0.45,0.96,0.41,0.39
lite.csv,0.25,0.19,0.19,0.36,0.29,0.36,0.19,0.93,0.24
mevenide.csv,0.53,0.31,0.24,0.24,0.51,0.41,0.12,0.22,0.98
mumble.csv,0.6,0.41,0.36,0.42,0.98,0.2,0.58,0.53,0.26
ontopia.csv,0.87,0.54,0.56,0.52,0.44,1.0,0.53,0.42,0.29
openintents.csv,0.38,0.98,0.36,0.59,0.42,0.51,0.33,0.46,0.27
