,f1,g,recall,precision,pf,wins
all-plasm.csv,0.42,0.51,0.5,0.515,0.31,6
archive-crawler.csv,0.525,0.55,0.5449999999999999,0.505,0.33,8
blue-c.csv,0.545,0.5700000000000001,0.855,0.455,0.615,9
dynalloy.csv,0.51,0.47,0.685,0.405,0.61,3
jcae.csv,0.435,0.4,0.35,0.565,0.15500000000000003,4
kmatplot.csv,0.4,0.36,0.59,0.39,0.375,2
mscore.csv,0.56,0.5700000000000001,0.92,0.39,0.7150000000000001,7
nosleepsoftware.csv,0.055,0.03,0.025,0.33,0.06,0
openmalaria.csv,0.5,0.63,0.72,0.37,0.61,5
popeye-chess.csv,0.5449999999999999,0.63,0.645,0.45999999999999996,0.385,11
riff-evolve.csv,0.49,0.54,0.515,0.565,0.29000000000000004,10
virtuoso.csv,0.535,0.35,0.875,0.43000000000000005,0.885,1
