,olsrd.csv,reaper-ecad.csv,rtb-team.csv,autofac.csv,sidekar.csv,fluidium.csv,jsr308-langtools.csv,illumination.csv,buddata-ebxml-registry.csv
autofac.csv,0.54,0.46,0.67,0.32,0.74,0.65,0.59,0.72,0.61
buddata-ebxml-registry.csv,1.0,0.43,0.78,0.95,0.85,0.94,0.85,0.98,0.09
fluidium.csv,0.8,1.0,1.0,0.83,1.0,0.53,1.01,0.94,0.84
illumination.csv,0.85,1.0,1.0,1.0,1.0,1.0,0.9,0.21,1.0
jsr308-langtools.csv,0.46,1.0,1.0,1.0,1.0,1.0,0.14,0.6,0.51
olsrd.csv,0.32,0.73,0.47,0.69,0.65,0.78,0.48,0.67,0.63
reaper-ecad.csv,0.99,0.33,1.0,0.76,0.94,1.0,0.9,1.0,0.84
rtb-team.csv,0.84,1.0,0.23,0.85,0.94,1.0,1.0,0.94,1.2
sidekar.csv,1.0,1.0,1.0,0.73,0.31,1.0,1.0,1.0,0.45
