,olsrd.csv,reaper-ecad.csv,rtb-team.csv,autofac.csv,sidekar.csv,fluidium.csv,jsr308-langtools.csv,illumination.csv,buddata-ebxml-registry.csv
autofac.csv,0.52,0.81,0.38,0.77,0.46,0.5,0.51,0.39,0.49
buddata-ebxml-registry.csv,0.0,0.8,0.59,0.24,0.47,0.27,0.46,0.09,0.93
fluidium.csv,0.25,0.0,0.0,0.2,0.0,0.65,0.0,0.07,0.22
illumination.csv,0.46,0.0,0.0,0.0,0.0,0.0,0.12,0.83,0.0
jsr308-langtools.csv,0.74,0.0,0.0,0.0,0.0,0.0,0.9,0.67,0.78
olsrd.csv,0.76,0.33,0.67,0.6,0.41,0.28,0.58,0.65,0.42
reaper-ecad.csv,0.01,0.76,0.0,0.28,0.07,0.0,0.12,0.0,0.19
rtb-team.csv,0.19,0.0,0.82,0.2,0.11,0.0,0.0,0.07,0.0
sidekar.csv,0.0,0.0,0.0,0.48,0.79,0.0,0.0,0.0,0.6
