,opentibia.csv,retromenu.csv,inkscape.csv,uwom-server.csv,projectts.csv,jhotdraw.csv,encog-cs.csv,jam-daq.csv,cubefs.csv,roolo.csv,ofbiz.csv,ibatisdb.csv,ninject.csv,trinitycore.csv,tango-cs.csv,oorexx.csv,geochat.csv,uface.csv
cubefs.csv,0.45,0.67,0.52,0.51,0.46,0.4,0.64,0.4,0.49,0.83,0.41,0.49,0.71,0.52,0.52,0.86,0.46,0.56
encog-cs.csv,0.53,0.36,0.48,0.58,0.45,0.47,0.63,0.41,0.46,0.52,0.48,0.48,0.38,0.58,0.39,0.43,0.48,0.54
geochat.csv,0.69,0.35,0.91,0.72,0.9,0.43,0.85,0.54,0.72,0.43,0.67,0.47,0.49,0.7,0.44,0.92,0.86,0.44
ibatisdb.csv,0.86,0.68,0.8,0.97,0.91,0.81,0.89,0.62,0.75,0.54,0.78,0.79,0.89,0.94,0.73,0.61,0.71,0.94
inkscape.csv,0.57,0.5,0.44,0.81,0.4,0.96,0.89,0.0,0.0,0.0,0.94,0.67,0.67,0.7,0.8,0.52,0.75,0.75
jam-daq.csv,0.62,0.44,0.81,0.74,0.88,0.75,0.96,0.5,0.65,0.91,0.82,0.76,0.83,0.78,0.5,0.69,0.92,0.54
jhotdraw.csv,0.75,0.9,0.5,0.9,0.8,0.98,0.95,0.88,0.88,0.74,0.95,0.92,0.92,0.9,0.9,0.8,0.92,0.95
ninject.csv,0.83,0.71,0.5,0.92,0.67,0.97,0.93,0.8,0.75,0.8,0.97,0.93,0.8,0.93,0.92,0.0,0.94,0.92
ofbiz.csv,0.67,0.58,0.71,0.93,0.88,0.58,0.85,0.76,0.93,0.75,0.44,0.51,0.72,0.92,0.68,0.9,0.91,0.53
oorexx.csv,0.47,0.5,0.4,0.6,0.43,0.61,0.63,0.48,0.47,0.6,0.51,0.48,0.71,0.65,0.49,0.51,0.69,0.67
opentibia.csv,0.43,0.36,0.36,0.46,0.44,0.43,0.45,0.44,0.72,0.45,0.46,0.42,0.41,0.46,0.52,0.42,0.43,0.41
projectts.csv,0.59,0.36,0.43,0.71,0.59,0.43,0.62,0.41,0.53,0.61,0.49,0.56,0.75,0.72,0.44,0.58,0.51,0.48
retromenu.csv,0.8,0.55,0.75,0.93,0.5,0.93,0.92,0.91,0.89,0.8,0.88,0.83,0.0,0.92,0.72,0.0,0.9,0.67
roolo.csv,0.86,0.5,0.89,0.95,0.83,0.72,0.95,0.77,0.91,0.8,0.75,0.97,0.7,0.96,0.79,0.8,0.95,0.75
tango-cs.csv,0.65,0.42,0.89,0.8,0.89,0.92,0.84,0.94,0.95,0.71,0.77,0.78,0.8,0.78,0.63,0.55,0.8,0.97
trinitycore.csv,0.63,0.58,0.92,0.85,0.82,0.64,0.5,0.56,0.51,0.63,0.57,0.7,0.53,0.8,0.49,0.67,0.93,0.68
uface.csv,0.46,0.35,0.39,0.44,0.45,0.36,0.56,0.41,0.77,0.41,0.38,0.39,0.43,0.45,0.74,0.45,0.39,0.38
uwom-server.csv,0.64,0.56,0.75,0.81,0.73,0.56,0.53,0.56,0.49,0.63,0.52,0.76,0.51,0.82,0.41,0.44,0.83,0.69
