,qtractor.csv,quarkplayer.csv,open-data-kit.csv,zoolib.csv,google-web-toolkit.csv,fmri-dmt.csv
fmri-dmt.csv,0.64,0.91,0.63,0.9,0.48,0.83
google-web-toolkit.csv,0.64,0.64,0.47,0.39,0.66,0.67
open-data-kit.csv,0.79,0.91,0.78,0.97,0.82,0.5
qtractor.csv,0.79,0.82,0.66,0.74,0.48,0.33
quarkplayer.csv,0.11,0.73,0.21,0.1,0.2,0.33
zoolib.csv,0.54,0.55,0.47,0.68,0.43,0.17
