,plearn.csv,re2c.csv,psrchive.csv,lsb.csv,aubit4gl.csv,bullet.csv,tktoolkit.csv,customwars.csv,rtrt-on-gpu.csv,stemkit.csv,frogatto.csv,grisbi.csv,tcvp.csv,xstore.csv,tycho.csv,bionote.csv,rebecca-aiml.csv,adobe-source.csv,findbugs.csv,oscarmcmaster.csv
adobe-source.csv,0.42,0.8,0.48,0.33,0.05,0.52,0.0,0.52,0.24,0.2,0.49,0.67,0.25,0.46,0.67,0.41,0.41,0.72,0.6,0.59
aubit4gl.csv,0.06,0.7,0.25,0.43,0.67,0.43,0.26,0.21,0.0,0.0,0.42,0.3,0.0,0.24,0.37,0.42,0.7,0.35,0.54,0.3
bionote.csv,0.48,0.37,0.47,0.02,0.18,0.41,0.45,0.28,0.24,0.0,0.17,0.85,0.0,0.26,0.0,0.96,0.25,0.51,0.43,0.41
bullet.csv,0.58,0.43,0.7,0.65,0.52,0.72,0.34,0.27,0.44,0.65,0.69,0.52,0.37,0.62,0.17,0.0,0.7,0.53,0.48,0.49
customwars.csv,0.57,0.36,0.68,0.55,0.65,0.5,0.57,0.55,0.45,0.2,0.44,0.79,0.0,0.44,0.07,0.65,0.26,0.53,0.5,0.38
findbugs.csv,0.63,0.84,0.66,0.0,0.58,0.54,0.43,0.56,0.24,0.36,0.63,0.56,0.05,0.62,0.72,0.57,0.68,0.67,0.58,0.59
frogatto.csv,0.47,0.41,0.66,0.41,0.55,0.67,0.43,0.62,0.45,0.37,0.69,0.8,0.0,0.61,0.63,0.75,0.55,0.71,0.32,0.6
grisbi.csv,0.13,0.54,0.37,0.33,0.5,0.52,0.2,0.13,0.33,0.4,0.58,0.84,0.47,0.27,0.61,0.09,0.09,0.38,0.44,0.17
lsb.csv,0.52,0.46,0.55,0.78,0.67,0.61,0.57,0.41,0.48,0.64,0.64,0.31,0.0,0.57,0.42,0.67,0.5,0.43,0.47,0.55
oscarmcmaster.csv,0.67,0.38,0.52,0.42,0.53,0.54,0.43,0.68,0.24,0.0,0.56,0.82,0.35,0.58,0.59,0.6,0.55,0.68,0.57,0.53
plearn.csv,0.69,0.56,0.57,0.0,0.02,0.49,0.0,0.44,0.33,0.0,0.4,0.56,0.25,0.61,0.26,0.29,0.29,0.45,0.46,0.55
psrchive.csv,0.61,0.84,0.79,0.45,0.66,0.53,0.57,0.55,0.24,0.0,0.41,0.67,0.0,0.52,0.5,0.54,0.54,0.56,0.5,0.51
re2c.csv,0.36,1.0,0.55,0.52,0.37,0.46,0.05,0.38,0.34,0.54,0.54,0.27,0.61,0.61,0.38,0.27,0.7,0.26,0.56,0.48
rebecca-aiml.csv,0.46,0.67,0.64,0.75,0.61,0.7,0.16,0.46,0.62,0.5,0.77,0.65,0.45,0.65,0.79,0.62,0.87,0.53,0.33,0.55
rtrt-on-gpu.csv,0.44,0.28,0.45,0.64,0.67,0.43,0.47,0.21,0.73,0.35,0.36,0.46,0.25,0.18,0.36,0.28,0.48,0.46,0.32,0.34
stemkit.csv,0.12,0.53,0.25,0.61,0.6,0.4,0.55,0.5,0.35,0.8,0.31,0.41,0.37,0.16,0.11,0.41,0.4,0.41,0.43,0.22
tcvp.csv,0.0,0.0,0.09,0.41,0.0,0.01,0.0,0.07,0.0,0.52,0.2,0.02,0.77,0.26,0.33,0.0,0.2,0.0,0.09,0.13
tktoolkit.csv,0.4,0.52,0.63,0.05,0.56,0.76,0.6,0.53,0.51,0.3,0.24,0.4,0.49,0.62,0.61,0.24,0.8,0.7,0.52,0.59
tycho.csv,0.53,0.71,0.72,0.05,0.18,0.37,0.16,0.53,0.12,0.37,0.48,0.55,0.25,0.47,0.75,0.77,0.56,0.37,0.59,0.47
xstore.csv,0.38,0.2,0.55,0.48,0.3,0.49,0.34,0.53,0.23,0.53,0.64,0.52,0.45,0.71,0.52,0.57,0.79,0.61,0.55,0.51
