,jmoney.csv,dxengine.csv,jsidplay2.csv,sblim.csv,piccolo2d.csv,jmonkeyengine.csv,e-bio-flow.csv,matrex.csv,reaper3d.csv
dxengine.csv,0.54,0.66,0.65,0.45,0.18,0.18,0.33,0.67,0.25
e-bio-flow.csv,0.18,0.06,0.75,0.2,0.29,0.36,0.62,0.07,0.15
jmoney.csv,0.8,0.62,0.76,0.31,0.32,0.28,0.49,0.33,0.19
jmonkeyengine.csv,0.21,0.53,0.35,0.46,0.3,0.62,0.37,0.18,0.1
jsidplay2.csv,0.56,0.5,0.86,0.37,0.25,0.38,0.57,0.66,0.12
matrex.csv,0.65,0.46,0.51,0.57,0.24,0.08,0.38,0.83,0.0
piccolo2d.csv,0.7,0.29,0.54,0.36,0.5,0.35,0.47,0.64,0.17
reaper3d.csv,0.57,0.54,0.65,0.43,0.17,0.27,0.39,0.32,0.29
sblim.csv,0.16,0.38,0.06,0.67,0.38,0.3,0.23,0.11,0.06
