,jmoney.csv,dxengine.csv,jsidplay2.csv,sblim.csv,piccolo2d.csv,jmonkeyengine.csv,e-bio-flow.csv,matrex.csv,reaper3d.csv
dxengine.csv,0.51,0.24,0.9,0.36,0.34,0.04,0.48,0.56,0.2
e-bio-flow.csv,0.27,0.14,0.35,0.58,0.49,0.36,0.27,0.19,0.68
jmoney.csv,0.17,0.55,0.25,0.76,0.62,0.38,0.77,0.03,0.39
jmonkeyengine.csv,0.56,0.71,0.35,0.45,0.26,0.22,0.52,0.25,0.66
jsidplay2.csv,0.71,0.94,0.25,0.86,0.93,0.9,0.77,0.64,0.71
matrex.csv,0.22,0.0,0.15,0.19,0.21,0.14,0.33,0.15,0.02
piccolo2d.csv,0.1,0.06,0.05,0.17,0.28,0.2,0.37,0.23,0.03
reaper3d.csv,0.24,0.31,0.4,0.38,0.24,0.28,0.54,0.16,0.33
sblim.csv,0.34,0.06,0.05,0.19,0.1,0.1,0.17,0.12,0.26
