,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,wxjs.csv
empserver.csv,0.46,0.52,0.39,0.29,0.69,0.47,0.56,0.54
enlightenment.csv,0.0,0.0,0.0,0.65,0.0,0.13,0.33,0.0
ildjit.csv,0.54,0.68,0.38,0.3,0.49,0.35,0.06,0.0
jfreereport.csv,0.12,0.04,0.47,0.18,0.07,0.3,0.12,0.0
lufa-lib.csv,0.46,0.57,0.54,0.57,0.35,0.59,0.68,0.42
pcsx2.csv,0.42,0.09,0.66,0.61,0.55,0.75,0.53,0.0
psycle.csv,0.66,0.39,0.63,0.63,0.6,0.7,0.53,0.59
wxjs.csv,0.06,0.0,0.1,0.0,0.04,0.04,0.01,0.95
