,recall,precision,pf,wins
adonthell.csv,0.235,0.55,0.18,11
autofac.csv,0.615,0.5900000000000001,0.485,8
azureus.csv,0.28,0.69,0.11499999999999999,16
dsworkbench.csv,0.32999999999999996,0.53,0.10500000000000001,15
forester-atv.csv,0.04,0.585,0.015,13
freelords.csv,0.735,0.55,0.66,4
gabel.csv,0.0,0.0,0.0,1
gephex.csv,0.4,0.495,0.2,12
google-collections.csv,1.0,0.43,1.0,0
javaprofiler.csv,0.5549999999999999,0.615,0.46,10
jpaul.csv,0.27,0.795,0.14500000000000002,17
mycila.csv,0.22,0.455,0.265,3
neodatis-odb.csv,0.245,0.5349999999999999,0.245,6
octet.csv,0.22999999999999998,0.62,0.14500000000000002,14
personalaccess.csv,0.62,0.51,0.49,5
rcp-company-uibindings.csv,0.925,0.42000000000000004,0.845,2
scenemonitor.csv,0.67,0.5449999999999999,0.515,7
servicestack.csv,0.605,0.615,0.495,9
