,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,97.5,98.5,2253.5,394.0,492.0
aime.csv,97.5,197.5,927.5,181.5,483.0
badtrinitycore.csv,0.0,65.5,1171.5,394.0,974.0
electric-core.csv,97.5,98.5,386.0,393.5,1343.0
olsrd.csv,97.5,195.5,1376.5,591.5,494.0
