,recall,precision,pf,pci_20,ifa,wins
awemud.csv,0.615,0.445,0.375,0.485,2.5,5
customwars.csv,0.63,0.45999999999999996,0.385,0.44,1.0,8
firebreath.csv,0.675,0.44,0.4,0.485,2.0,7
gss.csv,0.79,0.39,0.635,0.365,1.5,2
irplus.csv,0.56,0.47,0.315,0.42,2.0,6
kwave.csv,0.92,0.37,0.815,0.385,2.0,1
liferea.csv,0.445,0.43,0.3,0.485,2.5,3
plearn.csv,0.595,0.435,0.435,0.535,1.0,10
psrchive.csv,0.515,0.45,0.32,0.545,1.0,12
qcad2.csv,0.5349999999999999,0.55,0.305,0.535,2.0,11
tzod.csv,0.53,0.425,0.28500000000000003,0.5549999999999999,1.5,9
wxcode.csv,0.37,0.565,0.165,0.67,1.0,13
xinity.csv,0.455,0.29000000000000004,0.655,0.6799999999999999,3.5,0
xmoto.csv,0.625,0.425,0.37,0.44,2.5,4
