,x4x.csv,mobicents.csv,jmol.csv,bnetd.csv,minig.csv,grisbi.csv,zabbix.csv,carabiner.csv,zxing.csv
bnetd.csv,0.76,0.59,0.72,0.97,0.47,0.82,0.5,0.46,0.66
carabiner.csv,0.72,0.57,0.76,0.1,0.48,0.0,0.03,0.98,0.25
grisbi.csv,0.84,0.68,0.83,0.62,0.56,0.98,0.49,0.33,0.87
jmol.csv,0.63,0.53,0.99,0.56,0.42,0.74,0.65,0.17,0.55
minig.csv,0.66,0.56,0.65,0.58,0.95,0.43,0.37,0.3,0.74
mobicents.csv,0.51,0.99,0.58,0.28,0.48,0.72,0.47,0.4,0.57
x4x.csv,1.0,0.67,0.84,0.69,0.54,0.9,0.58,0.44,0.85
zabbix.csv,0.79,0.63,0.82,0.74,0.5,0.82,0.99,0.53,0.84
zxing.csv,0.66,0.55,0.53,0.68,0.47,0.85,0.52,0.31,0.98
