,ontomorphtab.csv,delphilhlplib.csv,flexpay.csv,gabel.csv,img-browse-sort.csv,passwordsafe.csv,genoviz.csv
delphilhlplib.csv,0.62,0.99,0.24,0.12,0.39,0.51,0.24
flexpay.csv,0.6,0.55,0.93,0.47,0.29,0.37,0.09
gabel.csv,0.33,0.14,0.17,1.0,0.0,0.0,0.2
genoviz.csv,0.11,0.42,0.2,0.14,0.13,0.03,1.0
img-browse-sort.csv,0.56,0.8,0.35,0.34,0.92,0.4,0.38
ontomorphtab.csv,0.97,0.82,0.32,0.2,0.43,0.5,0.21
passwordsafe.csv,0.66,0.8,0.33,0.15,0.44,0.97,0.23
