,ontomorphtab.csv,delphilhlplib.csv,flexpay.csv,gabel.csv,img-browse-sort.csv,passwordsafe.csv,genoviz.csv
delphilhlplib.csv,0.57,0.98,0.34,0.38,0.69,0.81,0.8
flexpay.csv,0.66,0.43,0.88,0.5,0.54,0.49,0.4
gabel.csv,0.2,0.08,0.11,1.0,0.0,0.0,0.2
genoviz.csv,0.06,0.3,0.13,0.12,0.08,0.02,1.0
img-browse-sort.csv,0.43,0.75,0.54,1.0,0.85,0.32,1.0
ontomorphtab.csv,0.94,0.81,0.83,0.88,0.85,0.49,1.0
passwordsafe.csv,0.66,0.81,0.8,0.75,0.92,0.95,1.0
