,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.51,0.66,0.65,0.02
jajuk.csv,0.01,0.4,0.55,0.88
vapor.csv,0.75,0.87,0.04,0.86
zorannt.csv,0.7,0.04,0.99,0.7
