,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.58,0.68,0.5,0.41
jajuk.csv,0.44,0.51,0.45,0.4
vapor.csv,0.95,0.86,0.79,0.94
zorannt.csv,0.86,0.91,0.96,0.76
