,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.7,0.16,0.3,0.99
jajuk.csv,0.99,0.29,0.37,0.68
vapor.csv,0.84,0.43,1.0,0.88
zorannt.csv,0.9,1.0,0.07,0.68
