,orc.csv,magicwars.csv,haggle.csv,java-gnome.csv,archive-crawler.csv,servicestack.csv,gisgraphy.csv
archive-crawler.csv,0.2,0.53,0.6,0.52,0.46,0.32,0.44
gisgraphy.csv,0.2,0.46,0.7,0.03,0.41,0.43,0.72
haggle.csv,0.26,0.4,0.77,0.13,0.35,0.5,0.31
java-gnome.csv,0.29,0.29,0.55,0.88,0.12,0.46,0.46
magicwars.csv,0.17,0.71,0.78,0.89,0.48,0.41,0.43
orc.csv,0.46,0.33,0.5,0.17,0.45,0.2,0.32
servicestack.csv,0.25,0.3,0.21,0.0,0.34,0.62,0.21
